date	dwell-time
2015-04-20T14:16:46Z	94
2015-04-20T14:17:52Z	202
2015-04-20T14:17:55Z	3
2015-04-20T14:18:51Z	12
2015-04-20T14:19:19Z	128
2015-04-20T14:19:52Z	37
2015-04-20T14:19:54Z	124
2015-04-20T14:21:26Z	171
2015-04-20T14:22:44Z	146
2015-04-20T14:24:20Z	32
2015-04-20T14:25:26Z	158
2015-04-20T14:35:01Z	95
2015-04-20T14:36:46Z	33
2015-04-20T14:37:06Z	85
2015-04-20T14:37:52Z	21
2015-04-20T14:38:25Z	52
2015-04-20T14:40:30Z	158
2015-04-20T14:41:27Z	102
2015-04-20T14:41:29Z	226
2015-04-20T14:47:00Z	17
2015-04-20T14:47:07Z	57
2015-04-20T14:47:55Z	53
2015-04-20T14:48:05Z	54
2015-04-20T14:48:12Z	46
2015-04-20T14:50:00Z	59
2015-04-20T14:51:39Z	16
2015-04-20T14:53:50Z	107
2015-04-20T14:53:59Z	111
2015-04-20T14:55:38Z	157
2015-04-20T14:58:15Z	57
2015-04-20T14:59:37Z	323
2015-04-20T15:01:03Z	34
2015-04-20T15:02:49Z	209
2015-04-20T15:03:19Z	9
2015-04-20T15:11:28Z	28
2015-04-20T15:12:07Z	161
2015-04-20T15:12:45Z	8
2015-04-20T15:12:58Z	11
2015-04-20T15:14:30Z	109
2015-04-20T15:16:00Z	269
2015-04-20T15:16:56Z	112
2015-04-20T15:17:02Z	9
2015-04-20T15:17:56Z	89
2015-04-20T15:18:28Z	61
2015-04-20T15:20:51Z	180
2015-04-20T15:21:10Z	226
2015-04-20T15:22:00Z	164
2015-04-20T15:22:27Z	291
2015-04-20T15:25:22Z	353
2015-04-20T15:27:14Z	67
2015-04-20T15:29:26Z	66
2015-04-20T15:30:28Z	30
2015-04-20T15:30:33Z	219
2015-04-20T15:32:16Z	10
2015-04-20T15:34:57Z	25
2015-04-20T15:36:45Z	4
2015-04-20T15:36:59Z	47
2015-04-20T15:39:37Z	12
2015-04-20T15:39:39Z	47
2015-04-20T15:40:19Z	26
2015-04-20T15:40:29Z	342
2015-04-20T15:41:50Z	16
2015-04-20T15:45:45Z	22
2015-04-20T15:46:01Z	67
2015-04-20T15:56:29Z	11
2015-04-20T16:01:24Z	62
2015-04-20T16:01:37Z	32
2015-04-20T16:02:31Z	17
2015-04-20T16:07:41Z	124
2015-04-20T16:08:44Z	22
2015-04-20T16:12:25Z	35
2015-04-20T16:13:02Z	154
2015-04-20T16:16:50Z	37
2015-04-20T16:18:03Z	81
2015-04-20T16:20:28Z	31
2015-04-20T16:22:25Z	216
2015-04-20T16:23:19Z	177
2015-04-20T16:23:41Z	12
2015-04-20T16:24:25Z	20
2015-04-20T16:26:35Z	132
2015-04-20T16:29:37Z	76
2015-04-20T16:30:53Z	23
2015-04-20T16:32:40Z	93
2015-04-20T16:37:39Z	12
2015-04-20T16:42:41Z	23
2015-04-20T16:43:30Z	19
2015-04-20T16:49:16Z	70
2015-04-20T16:52:24Z	99
2015-04-20T16:57:43Z	10
2015-04-20T16:57:49Z	267
2015-04-20T16:59:07Z	26
2015-04-20T17:00:26Z	148
2015-04-20T17:00:40Z	94
2015-04-20T17:01:24Z	68
2015-04-20T17:03:25Z	139
2015-04-20T17:05:38Z	33
2015-04-20T17:07:32Z	44
2015-04-20T17:08:57Z	7
2015-04-20T17:17:57Z	274
2015-04-20T17:21:03Z	24
2015-04-20T17:22:23Z	83
2015-04-20T17:27:58Z	53
2015-04-20T17:38:39Z	1
2015-04-20T17:38:57Z	72
2015-04-20T17:43:09Z	181
2015-04-20T17:44:04Z	56
2015-04-20T17:44:29Z	70
2015-04-20T17:45:59Z	26
2015-04-20T17:51:15Z	130
2015-04-20T17:59:41Z	43
2015-04-20T18:00:50Z	190
2015-04-20T18:11:42Z	169
2015-04-20T18:13:15Z	27
2015-04-20T18:13:49Z	78
2015-04-20T18:17:26Z	15
2015-04-20T18:30:50Z	41
2015-04-20T18:33:03Z	79
2015-04-20T18:33:38Z	45
2015-04-20T18:36:25Z	339
2015-04-20T18:38:43Z	66
2015-04-20T18:40:35Z	54
2015-04-20T18:44:43Z	83
2015-04-20T18:47:52Z	27
2015-04-20T18:48:14Z	57
2015-04-20T18:53:42Z	36
2015-04-20T18:59:45Z	8
2015-04-20T19:03:52Z	81
2015-04-20T19:05:39Z	231
2015-04-20T19:05:44Z	266
2015-04-20T19:07:42Z	101
2015-04-20T19:10:25Z	168
2015-04-20T19:25:32Z	246
2015-04-20T19:28:35Z	271
2015-04-20T19:29:45Z	140
2015-04-20T19:30:32Z	5
2015-04-20T19:30:38Z	70
2015-04-20T19:31:08Z	27
2015-04-20T19:32:50Z	63
2015-04-20T19:32:57Z	136
2015-04-20T19:34:39Z	122
2015-04-20T19:40:17Z	49
2015-04-20T19:42:57Z	97
2015-04-20T19:51:15Z	26
2015-04-20T19:58:48Z	18
2015-04-20T20:00:02Z	4
2015-04-20T20:01:02Z	201
2015-04-20T20:06:40Z	104
2015-04-20T20:07:22Z	30
2015-04-20T20:09:55Z	125
2015-04-20T20:16:29Z	5
2015-04-20T20:16:46Z	30
2015-04-20T20:18:27Z	85
2015-04-20T20:18:37Z	32
2015-04-20T20:23:10Z	73
2015-04-20T20:25:17Z	130
2015-04-20T20:25:53Z	8
2015-04-20T20:30:11Z	293
2015-04-20T20:32:47Z	15
2015-04-20T20:37:25Z	62
2015-04-20T20:42:04Z	32
2015-04-20T20:45:50Z	101
2015-04-20T20:47:33Z	35
2015-04-20T20:47:51Z	16
2015-04-20T20:50:03Z	51
2015-04-20T20:54:57Z	197
2015-04-20T20:57:04Z	17
2015-04-20T21:01:47Z	29
2015-04-20T21:02:24Z	138
2015-04-20T21:06:44Z	60
2015-04-20T21:11:52Z	118
2015-04-20T21:16:07Z	55
2015-04-20T21:16:51Z	227
2015-04-20T21:17:59Z	9
2015-04-20T21:18:03Z	51
2015-04-20T21:18:53Z	203
2015-04-20T21:29:30Z	86
2015-04-20T21:33:03Z	314
2015-04-20T21:35:39Z	60
2015-04-20T21:39:11Z	17
2015-04-20T21:40:35Z	14
2015-04-20T21:43:45Z	40
2015-04-20T21:49:14Z	208
2015-04-20T21:52:55Z	740
2015-04-20T21:54:14Z	3
2015-04-20T22:08:03Z	38
2015-04-20T22:18:03Z	121
2015-04-20T22:19:05Z	199
2015-04-20T22:21:24Z	116
2015-04-20T22:28:01Z	48
2015-04-20T22:28:01Z	148
2015-04-20T22:32:48Z	114
2015-04-20T22:45:34Z	198
2015-04-20T23:00:47Z	40
2015-04-20T23:14:04Z	13
2015-04-20T23:16:52Z	154
2015-04-20T23:19:29Z	211
2015-04-20T23:24:48Z	129
2015-04-20T23:34:44Z	1
2015-04-20T23:40:48Z	186
2015-04-20T23:43:17Z	38
2015-04-20T23:55:41Z	36
2015-04-20T23:57:56Z	188
2015-04-21T00:06:04Z	49
2015-04-21T00:17:06Z	61
2015-04-21T00:21:36Z	413
2015-04-21T00:22:12Z	1
2015-04-21T00:29:35Z	104
2015-04-21T00:39:14Z	23
2015-04-21T00:42:00Z	441
2015-04-21T00:43:02Z	101
2015-04-21T00:44:28Z	30
2015-04-21T00:45:49Z	22
2015-04-21T00:47:10Z	88
2015-04-21T00:49:20Z	205
2015-04-21T00:50:18Z	260
2015-04-21T00:50:23Z	13
2015-04-21T01:16:23Z	158
2015-04-21T01:17:09Z	59
2015-04-21T01:23:35Z	18
2015-04-21T01:28:46Z	25
2015-04-21T01:34:52Z	151
2015-04-21T01:37:11Z	15
2015-04-21T01:55:58Z	112
2015-04-21T01:57:43Z	156
2015-04-21T02:01:19Z	103
2015-04-21T02:08:21Z	48
2015-04-21T02:19:33Z	20
2015-04-21T02:21:36Z	16
2015-04-21T02:30:24Z	78
2015-04-21T02:37:45Z	74
2015-04-21T02:42:23Z	89
2015-04-21T02:55:56Z	20
2015-04-21T02:58:05Z	12
2015-04-21T03:02:45Z	16
2015-04-21T03:08:40Z	168
2015-04-21T03:12:46Z	32
2015-04-21T03:14:02Z	48
2015-04-21T03:16:12Z	45
2015-04-21T03:16:51Z	48
2015-04-21T03:18:08Z	148
2015-04-21T03:21:40Z	64
2015-04-21T03:27:29Z	13
2015-04-21T03:28:17Z	62
2015-04-21T03:37:42Z	396
2015-04-21T03:39:44Z	36
2015-04-21T03:42:08Z	220
2015-04-21T03:42:45Z	156
2015-04-21T03:48:44Z	41
2015-04-21T03:50:56Z	22
2015-04-21T03:51:01Z	31
2015-04-21T03:54:01Z	172
2015-04-21T03:54:51Z	63
2015-04-21T03:56:16Z	69
2015-04-21T03:57:49Z	31
2015-04-21T03:59:39Z	85
2015-04-21T03:59:42Z	66
2015-04-21T04:03:15Z	49
2015-04-21T04:05:22Z	54
2015-04-21T04:07:49Z	20
2015-04-21T04:09:35Z	22
2015-04-21T04:11:53Z	50
2015-04-21T04:12:04Z	156
2015-04-21T04:14:18Z	81
2015-04-21T04:14:19Z	111
2015-04-21T04:28:31Z	110
2015-04-21T04:30:36Z	165
2015-04-21T04:32:48Z	37
2015-04-21T04:37:22Z	24
2015-04-21T04:39:06Z	73
2015-04-21T04:40:47Z	102
2015-04-21T04:42:33Z	28
2015-04-21T04:52:52Z	138
2015-04-21T04:55:36Z	58
2015-04-21T05:00:10Z	1
2015-04-21T05:01:48Z	35
2015-04-21T05:03:59Z	71
2015-04-21T05:05:32Z	207
2015-04-21T05:14:21Z	41
2015-04-21T05:25:14Z	20
2015-04-21T05:26:35Z	45
2015-04-21T05:27:02Z	65
2015-04-21T05:27:24Z	14
2015-04-21T05:30:09Z	22
2015-04-21T05:31:48Z	209
2015-04-21T05:34:11Z	10
2015-04-21T05:34:32Z	42
2015-04-21T05:40:20Z	64
2015-04-21T05:43:27Z	64
2015-04-21T05:45:16Z	8
2015-04-21T05:48:27Z	34
2015-04-21T05:52:17Z	45
2015-04-21T05:54:33Z	314
2015-04-21T05:54:52Z	24
2015-04-21T06:00:44Z	30
2015-04-21T06:01:00Z	6
2015-04-21T06:05:01Z	29
2015-04-21T06:05:26Z	17
2015-04-21T06:05:37Z	35
2015-04-21T06:12:34Z	76
2015-04-21T06:13:31Z	68
2015-04-21T06:15:42Z	179
2015-04-21T06:17:00Z	202
2015-04-21T06:17:12Z	40
2015-04-21T06:24:20Z	84
2015-04-21T06:26:29Z	31
2015-04-21T06:28:54Z	18
2015-04-21T06:33:54Z	91
2015-04-21T06:35:16Z	1
2015-04-21T06:35:44Z	22
2015-04-21T06:39:41Z	86
2015-04-21T06:40:28Z	96
2015-04-21T06:43:26Z	228
2015-04-21T06:44:27Z	16
2015-04-21T06:45:48Z	83
2015-04-21T06:54:18Z	19
2015-04-21T07:01:55Z	140
2015-04-21T07:03:40Z	188
2015-04-21T07:04:16Z	35
2015-04-21T07:06:11Z	7
2015-04-21T07:07:13Z	172
2015-04-21T07:14:45Z	77
2015-04-21T07:15:44Z	42
2015-04-21T07:15:58Z	274
2015-04-21T07:21:50Z	79
2015-04-21T07:21:52Z	86
2015-04-21T07:22:08Z	6
2015-04-21T07:29:24Z	9
2015-04-21T07:33:20Z	9
2015-04-21T07:33:42Z	2
2015-04-21T07:40:17Z	61
2015-04-21T07:40:28Z	198
2015-04-21T07:40:35Z	288
2015-04-21T07:41:37Z	57
2015-04-21T07:45:02Z	116
2015-04-21T07:45:04Z	3
2015-04-21T07:45:13Z	48
2015-04-21T07:46:48Z	15
2015-04-21T07:48:16Z	43
2015-04-21T07:49:38Z	90
2015-04-21T07:49:46Z	42
2015-04-21T07:50:35Z	9
2015-04-21T07:56:32Z	129
2015-04-21T07:57:14Z	34
2015-04-21T08:03:16Z	46
2015-04-21T08:05:09Z	86
2015-04-21T08:06:10Z	21
2015-04-21T08:11:13Z	20
2015-04-21T08:13:22Z	34
2015-04-21T08:14:33Z	44
2015-04-21T08:15:56Z	4
2015-04-21T08:20:39Z	98
2015-04-21T08:22:26Z	115
2015-04-21T08:26:10Z	60
2015-04-21T08:28:00Z	16
2015-04-21T08:28:38Z	132
2015-04-21T08:31:40Z	17
2015-04-21T08:32:18Z	199
2015-04-21T08:32:24Z	78
2015-04-21T08:33:48Z	50
2015-04-21T08:34:41Z	14
2015-04-21T08:35:25Z	17
2015-04-21T08:36:53Z	5
2015-04-21T08:36:58Z	9
2015-04-21T08:37:36Z	35
2015-04-21T08:38:15Z	114
2015-04-21T08:38:41Z	87
2015-04-21T08:43:06Z	153
2015-04-21T08:44:44Z	68
2015-04-21T08:45:55Z	23
2015-04-21T08:48:25Z	136
2015-04-21T08:55:51Z	128
2015-04-21T08:58:31Z	44
2015-04-21T08:59:02Z	17
2015-04-21T09:03:26Z	186
2015-04-21T09:03:27Z	37
2015-04-21T09:06:51Z	180
2015-04-21T09:07:02Z	67
2015-04-21T09:09:30Z	127
2015-04-21T09:11:58Z	72
2015-04-21T09:14:03Z	212
2015-04-21T09:14:23Z	8
2015-04-21T09:16:51Z	254
2015-04-21T09:18:20Z	218
2015-04-21T09:18:32Z	47
2015-04-21T09:21:53Z	54
2015-04-21T09:23:21Z	4
2015-04-21T09:26:02Z	9
2015-04-21T09:27:14Z	29
2015-04-21T09:27:24Z	138
2015-04-21T09:32:37Z	21
2015-04-21T09:34:31Z	170
2015-04-21T09:34:50Z	115
2015-04-21T09:34:58Z	9
2015-04-21T09:35:41Z	55
2015-04-21T09:35:59Z	82
2015-04-21T09:36:39Z	201
2015-04-21T09:36:55Z	174
2015-04-21T09:40:04Z	16
2015-04-21T09:41:13Z	24
2015-04-21T09:42:58Z	16
2015-04-21T09:45:05Z	86
2015-04-21T09:45:13Z	297
2015-04-21T09:45:32Z	243
2015-04-21T09:46:39Z	3
2015-04-21T09:49:11Z	269
2015-04-21T09:49:18Z	52
2015-04-21T09:51:18Z	3
2015-04-21T09:57:21Z	4
2015-04-21T09:57:49Z	127
2015-04-21T09:58:13Z	148
2015-04-21T10:00:14Z	77
2015-04-21T10:00:29Z	28
2015-04-21T10:01:48Z	78
2015-04-21T10:01:57Z	13
2015-04-21T10:01:59Z	24
2015-04-21T10:02:00Z	154
2015-04-21T10:02:24Z	195
2015-04-21T10:03:27Z	22
2015-04-21T10:05:00Z	49
2015-04-21T10:06:03Z	61
2015-04-21T10:10:51Z	29
2015-04-21T10:12:34Z	2
2015-04-21T10:12:42Z	256
2015-04-21T10:12:59Z	265
2015-04-21T10:14:39Z	191
2015-04-21T10:15:56Z	159
2015-04-21T10:16:03Z	65
2015-04-21T10:18:06Z	27
2015-04-21T10:18:19Z	119
2015-04-21T10:19:20Z	378
2015-04-21T10:19:55Z	117
2015-04-21T10:20:30Z	70
2015-04-21T10:20:32Z	168
2015-04-21T10:21:00Z	216
2015-04-21T10:26:08Z	67
2015-04-21T10:26:39Z	138
2015-04-21T10:27:40Z	10
2015-04-21T10:30:21Z	42
2015-04-21T10:31:13Z	164
2015-04-21T10:34:48Z	159
2015-04-21T10:35:08Z	72
2015-04-21T10:35:25Z	63
2015-04-21T10:35:34Z	23
2015-04-21T10:36:22Z	43
2015-04-21T10:36:54Z	10
2015-04-21T10:38:28Z	153
2015-04-21T10:38:52Z	185
2015-04-21T10:40:19Z	35
2015-04-21T10:40:50Z	17
2015-04-21T10:41:11Z	39
2015-04-21T10:43:11Z	173
2015-04-21T10:44:47Z	65
2015-04-21T10:45:00Z	369
2015-04-21T10:45:08Z	17
2015-04-21T10:48:13Z	52
2015-04-21T10:48:17Z	229
2015-04-21T10:49:21Z	75
2015-04-21T10:50:09Z	59
2015-04-21T10:50:23Z	202
2015-04-21T10:52:19Z	11
2015-04-21T10:54:39Z	28
2015-04-21T10:56:04Z	95
2015-04-21T10:57:58Z	148
2015-04-21T10:59:00Z	4
2015-04-21T11:00:06Z	66
2015-04-21T11:00:46Z	22
2015-04-21T11:05:19Z	422
2015-04-21T11:08:05Z	65
2015-04-21T11:10:49Z	59
2015-04-21T11:13:11Z	157
2015-04-21T11:13:31Z	96
2015-04-21T11:16:23Z	41
2015-04-21T11:18:39Z	30
2015-04-21T11:22:16Z	197
2015-04-21T11:22:34Z	39
2015-04-21T11:25:36Z	56
2015-04-21T11:26:41Z	67
2015-04-21T11:26:56Z	606
2015-04-21T11:27:08Z	372
2015-04-21T11:29:10Z	22
2015-04-21T11:30:06Z	134
2015-04-21T11:32:20Z	21
2015-04-21T11:32:53Z	207
2015-04-21T11:33:47Z	37
2015-04-21T11:34:09Z	1
2015-04-21T11:36:59Z	22
2015-04-21T11:39:44Z	92
2015-04-21T11:40:34Z	156
2015-04-21T11:40:42Z	44
2015-04-21T11:44:57Z	37
2015-04-21T11:45:04Z	5
2015-04-21T11:48:29Z	73
2015-04-21T11:48:31Z	122
2015-04-21T11:49:34Z	357
2015-04-21T11:50:31Z	45
2015-04-21T11:51:32Z	14
2015-04-21T11:51:45Z	89
2015-04-21T11:51:46Z	24
2015-04-21T11:52:00Z	340
2015-04-21T11:52:53Z	25
2015-04-21T11:55:03Z	38
2015-04-21T11:55:18Z	74
2015-04-21T11:58:59Z	4
2015-04-21T12:00:22Z	171
2015-04-21T12:02:54Z	16
2015-04-21T12:03:42Z	10
2015-04-21T12:05:04Z	437
2015-04-21T12:08:06Z	87
2015-04-21T12:08:32Z	17
2015-04-21T12:08:52Z	194
2015-04-21T12:09:29Z	36
2015-04-21T12:09:32Z	63
2015-04-21T12:10:06Z	53
2015-04-21T12:14:22Z	1
2015-04-21T12:15:54Z	41
2015-04-21T12:18:12Z	30
2015-04-21T12:18:14Z	85
2015-04-21T12:18:38Z	3
2015-04-21T12:19:15Z	114
2015-04-21T12:21:05Z	62
2015-04-21T12:22:14Z	56
2015-04-21T12:25:37Z	15
2015-04-21T12:27:24Z	240
2015-04-21T12:28:26Z	154
2015-04-21T12:28:27Z	74
2015-04-21T12:29:51Z	118
2015-04-21T12:31:35Z	154
2015-04-21T12:33:48Z	59
2015-04-21T12:36:12Z	67
2015-04-21T12:37:10Z	26
2015-04-21T12:38:04Z	116
2015-04-21T12:40:43Z	13
2015-04-21T12:42:30Z	34
2015-04-21T12:45:16Z	41
2015-04-21T12:50:06Z	34
2015-04-21T12:50:42Z	15
2015-04-21T12:53:48Z	24
2015-04-21T12:54:52Z	13
2015-04-21T12:56:31Z	47
2015-04-21T12:57:58Z	230
2015-04-21T13:01:36Z	97
2015-04-21T13:06:42Z	258
2015-04-21T13:08:07Z	2
2015-04-21T13:08:09Z	2
2015-04-21T13:10:30Z	30
2015-04-21T13:12:29Z	46
2015-04-21T13:15:11Z	43
2015-04-21T13:15:14Z	34
2015-04-21T13:18:21Z	242
2015-04-21T13:18:48Z	123
2015-04-21T13:20:05Z	120
2015-04-21T13:22:16Z	6
2015-04-21T13:23:54Z	109
2015-04-21T13:24:19Z	13
2015-04-21T13:27:37Z	98
2015-04-21T13:30:35Z	55
2015-04-21T13:32:30Z	5
2015-04-21T13:34:57Z	68
2015-04-21T13:37:09Z	245
2015-04-21T13:41:49Z	57
2015-04-21T13:44:21Z	202
2015-04-21T13:48:00Z	4
2015-04-21T13:48:53Z	28
2015-04-21T13:50:51Z	19
2015-04-21T13:51:39Z	44
2015-04-21T13:53:42Z	57
2015-04-21T13:54:27Z	169
2015-04-21T13:56:06Z	511
2015-04-21T13:59:00Z	80
2015-04-21T14:00:41Z	255
2015-04-21T14:01:09Z	68
2015-04-21T14:01:10Z	452
2015-04-21T14:03:02Z	125
2015-04-21T14:03:51Z	106
2015-04-21T14:04:55Z	42
2015-04-21T14:05:05Z	127
2015-04-21T14:06:26Z	112
2015-04-21T14:06:36Z	89
2015-04-21T14:09:37Z	274
2015-04-21T14:14:44Z	106
2015-04-21T14:15:57Z	160
2015-04-21T14:17:46Z	21
2015-04-21T14:17:56Z	16
2015-04-21T14:18:10Z	30
2015-04-21T14:18:18Z	16
2015-04-21T14:19:18Z	156
2015-04-21T14:19:29Z	8
2015-04-21T14:22:09Z	106
2015-04-21T14:22:26Z	428
2015-04-21T14:23:25Z	52
2015-04-21T14:29:31Z	210
2015-04-21T14:30:05Z	19
2015-04-21T14:31:51Z	156
2015-04-21T14:39:23Z	376
2015-04-21T14:40:14Z	20
2015-04-21T14:43:46Z	214
2015-04-21T14:44:41Z	381
2015-04-21T14:46:37Z	87
2015-04-21T14:48:00Z	143
2015-04-21T14:52:50Z	252
2015-04-21T14:54:56Z	24
2015-04-21T14:56:12Z	130
2015-04-21T14:58:54Z	245
2015-04-21T15:01:55Z	102
2015-04-21T15:03:48Z	142
2015-04-21T15:06:42Z	145
2015-04-21T15:06:54Z	100
2015-04-21T15:09:09Z	269
2015-04-21T15:10:24Z	2
2015-04-21T15:11:32Z	2
2015-04-21T15:12:22Z	47
2015-04-21T15:13:38Z	104
2015-04-21T15:14:28Z	4
2015-04-21T15:15:00Z	97
2015-04-21T15:15:49Z	571
2015-04-21T15:18:27Z	3
2015-04-21T15:18:42Z	353
2015-04-21T15:26:04Z	84
2015-04-21T15:26:59Z	64
2015-04-21T15:36:26Z	211
2015-04-21T15:38:05Z	125
2015-04-21T15:40:23Z	58
2015-04-21T15:41:00Z	284
2015-04-21T15:45:48Z	359
2015-04-21T15:52:27Z	9
2015-04-21T15:55:38Z	307
2015-04-21T15:57:16Z	68
2015-04-21T15:57:27Z	291
2015-04-21T15:58:11Z	121
2015-04-21T15:58:50Z	35
2015-04-21T16:00:21Z	10
2015-04-21T16:00:38Z	4
2015-04-21T16:00:44Z	64
2015-04-21T16:02:31Z	282
2015-04-21T16:03:03Z	90
2015-04-21T16:03:07Z	284
2015-04-21T16:03:48Z	85
2015-04-21T16:06:20Z	75
2015-04-21T16:06:56Z	22
2015-04-21T16:09:45Z	204
2015-04-21T16:12:17Z	130
2015-04-21T16:15:32Z	55
2015-04-21T16:16:33Z	8
2015-04-21T16:25:40Z	274
2015-04-21T16:30:02Z	4
2015-04-21T16:32:03Z	90
2015-04-21T16:33:51Z	3
2015-04-21T16:33:57Z	15
2015-04-21T16:35:09Z	18
2015-04-21T16:36:10Z	19
2015-04-21T16:36:17Z	43
2015-04-21T16:38:51Z	14
2015-04-21T16:46:27Z	3
2015-04-21T16:46:47Z	6
2015-04-21T16:48:46Z	20
2015-04-21T16:49:54Z	222
2015-04-21T16:55:07Z	178
2015-04-21T16:57:16Z	149
2015-04-21T16:58:58Z	5
2015-04-21T16:59:56Z	90
2015-04-21T17:03:35Z	109
2015-04-21T17:06:28Z	33
2015-04-21T17:09:09Z	21
2015-04-21T17:09:35Z	4
2015-04-21T17:10:08Z	18
2015-04-21T17:11:12Z	38
2015-04-21T17:14:27Z	81
2015-04-21T17:15:46Z	85
2015-04-21T17:19:23Z	131
2015-04-21T17:23:15Z	144
2015-04-21T17:25:26Z	65
2015-04-21T17:26:22Z	212
2015-04-21T17:29:40Z	22
2015-04-21T17:30:28Z	99
2015-04-21T17:31:40Z	29
2015-04-21T17:31:50Z	76
2015-04-21T17:41:02Z	7
2015-04-21T17:49:45Z	135
2015-04-21T17:59:16Z	8
2015-04-21T18:01:19Z	39
2015-04-21T18:03:46Z	46
2015-04-21T18:04:24Z	13
2015-04-21T18:05:36Z	250
2015-04-21T18:11:26Z	173
2015-04-21T18:15:35Z	129
2015-04-21T18:17:35Z	32
2015-04-21T18:18:27Z	5
2015-04-21T18:21:11Z	191
2015-04-21T18:28:12Z	7
2015-04-21T18:28:57Z	18
2015-04-21T18:30:51Z	87
2015-04-21T18:31:16Z	1
2015-04-21T18:38:23Z	165
2015-04-21T18:38:34Z	17
2015-04-21T18:40:10Z	69
2015-04-21T18:40:47Z	49
2015-04-21T18:48:03Z	54
2015-04-21T18:48:08Z	74
2015-04-21T18:48:14Z	182
2015-04-21T18:48:38Z	38
2015-04-21T18:52:42Z	133
2015-04-21T18:56:25Z	44
2015-04-21T19:04:31Z	18
2015-04-21T19:05:26Z	1
2015-04-21T19:05:57Z	223
2015-04-21T19:06:46Z	53
2015-04-21T19:08:17Z	61
2015-04-21T19:11:00Z	29
2015-04-21T19:13:11Z	32
2015-04-21T19:15:25Z	22
2015-04-21T19:15:50Z	80
2015-04-21T19:16:02Z	57
2015-04-21T19:17:26Z	141
2015-04-21T19:17:47Z	122
2015-04-21T19:20:18Z	66
2015-04-21T19:20:57Z	59
2015-04-21T19:22:01Z	65
2015-04-21T19:22:19Z	2
2015-04-21T19:22:34Z	6
2015-04-21T19:26:26Z	4
2015-04-21T19:33:21Z	5
2015-04-21T19:34:56Z	89
2015-04-21T19:36:26Z	166
2015-04-21T19:43:02Z	154
2015-04-21T19:44:12Z	8
2015-04-21T19:55:57Z	177
2015-04-21T19:59:11Z	86
2015-04-21T20:02:19Z	15
2015-04-21T20:05:22Z	175
2015-04-21T20:10:02Z	69
2015-04-21T20:13:32Z	56
2015-04-21T20:14:58Z	65
2015-04-21T20:22:21Z	126
2015-04-21T20:27:18Z	160
2015-04-21T20:29:51Z	78
2015-04-21T20:31:56Z	52
2015-04-21T20:38:18Z	51
2015-04-21T20:38:38Z	226
2015-04-21T20:44:11Z	26
2015-04-21T20:46:45Z	148
2015-04-21T20:48:56Z	76
2015-04-21T20:54:44Z	100
2015-04-21T21:07:06Z	54
2015-04-21T21:08:22Z	146
2015-04-21T21:15:57Z	30
2015-04-21T21:25:28Z	57
2015-04-21T21:33:33Z	8
2015-04-21T21:33:46Z	206
2015-04-21T21:41:35Z	201
2015-04-21T21:42:42Z	88
2015-04-21T21:43:54Z	19
2015-04-21T21:50:14Z	28
2015-04-21T21:52:47Z	51
2015-04-21T22:09:46Z	117
2015-04-21T22:13:55Z	13
2015-04-21T22:20:45Z	60
2015-04-21T22:23:22Z	6
2015-04-21T22:33:37Z	1
2015-04-21T22:34:02Z	123
2015-04-21T22:40:08Z	1
2015-04-21T23:15:35Z	102
2015-04-21T23:18:01Z	18
2015-04-21T23:19:39Z	80
2015-04-21T23:30:13Z	85
2015-04-21T23:32:22Z	16
2015-04-21T23:33:54Z	97
2015-04-21T23:39:43Z	80
2015-04-21T23:40:30Z	41
2015-04-21T23:41:18Z	138
2015-04-21T23:42:05Z	16
2015-04-21T23:43:30Z	72
2015-04-21T23:48:00Z	84
2015-04-21T23:59:11Z	61
2015-04-22T00:04:30Z	70
2015-04-22T00:16:06Z	129
2015-04-22T00:26:14Z	14
2015-04-22T00:27:00Z	9
2015-04-22T00:29:47Z	12
2015-04-22T00:41:42Z	181
2015-04-22T00:47:00Z	57
2015-04-22T00:47:04Z	33
2015-04-22T00:47:10Z	74
2015-04-22T00:55:24Z	55
2015-04-22T01:03:19Z	5
2015-04-22T01:10:46Z	87
2015-04-22T01:11:49Z	9
2015-04-22T01:17:17Z	55
2015-04-22T01:19:44Z	31
2015-04-22T01:24:37Z	282
2015-04-22T01:33:38Z	126
2015-04-22T01:34:21Z	216
2015-04-22T01:35:10Z	141
2015-04-22T01:37:18Z	45
2015-04-22T01:52:31Z	126
2015-04-22T01:53:01Z	174
2015-04-22T02:06:51Z	54
2015-04-22T02:07:42Z	12
2015-04-22T02:13:36Z	50
2015-04-22T02:21:16Z	61
2015-04-22T02:31:38Z	40
2015-04-22T02:35:47Z	215
2015-04-22T02:38:37Z	79
2015-04-22T02:46:10Z	25
2015-04-22T02:49:01Z	35
2015-04-22T02:50:10Z	350
2015-04-22T02:54:54Z	34
2015-04-22T03:00:22Z	46
2015-04-22T03:05:24Z	355
2015-04-22T03:05:34Z	144
2015-04-22T03:06:42Z	1
2015-04-22T03:11:18Z	117
2015-04-22T03:13:11Z	74
2015-04-22T03:20:26Z	459
2015-04-22T03:27:02Z	66
2015-04-22T03:40:21Z	46
2015-04-22T03:44:28Z	346
2015-04-22T03:49:22Z	262
2015-04-22T03:49:53Z	9
2015-04-22T03:51:10Z	80
2015-04-22T03:57:22Z	124
2015-04-22T04:05:45Z	94
2015-04-22T04:07:02Z	10
2015-04-22T04:07:46Z	151
